time,date,hour,minute,second,price,volume,daytime,log_return
2010-10-09 12:10:00,0,0,0,0,0.0,0,0.0,
2010-10-09 12:20:00,0,0,0,0,0.0,0,0.0,
2010-10-09 12:30:00,0,0,0,0,0.0,0,0.0,
2010-10-09 12:40:00,0,0,0,0,0.0,0,0.0,
2010-10-09 12:50:00,0,0,0,0,0.0,0,0.0,
2010-10-09 13:00:00,0,0,0,0,0.0,0,0.0,
2010-10-09 13:10:00,0,0,0,0,0.0,0,0.0,
2010-10-09 13:20:00,0,0,0,0,0.0,0,0.0,
2010-10-09 13:30:00,0,0,0,0,0.0,0,0.0,
2010-10-09 13:40:00,0,0,0,0,0.0,0,0.0,
2010-10-09 13:50:00,0,0,0,0,0.0,0,0.0,
2010-10-09 14:00:00,0,0,0,0,0.0,0,0.0,
2010-10-09 14:10:00,0,0,0,0,0.0,0,0.0,
2010-10-09 14:20:00,0,0,0,0,0.0,0,0.0,
2010-10-09 14:30:00,0,0,0,0,0.0,0,0.0,
2010-10-09 14:40:00,0,0,0,0,0.0,0,0.0,
2010-10-09 14:50:00,0,0,0,0,0.0,0,0.0,
2010-10-09 15:00:00,0,0,0,0,0.0,0,0.0,
2010-10-09 15:10:00,0,0,0,0,0.0,0,0.0,
2010-10-09 15:20:00,0,0,0,0,0.0,0,0.0,
2010-10-09 15:30:00,0,0,0,0,0.0,0,0.0,
2010-10-09 15:40:00,0,0,0,0,0.0,0,0.0,
2010-10-09 15:50:00,0,0,0,0,0.0,0,0.0,
2010-10-09 16:00:00,0,0,0,0,0.0,0,0.0,
2010-10-09 16:10:00,0,0,0,0,0.0,0,0.0,
2010-10-09 16:20:00,0,0,0,0,0.0,0,0.0,
2010-10-09 16:30:00,0,0,0,0,0.0,0,0.0,
2010-10-09 16:40:00,0,0,0,0,0.0,0,0.0,
2010-10-09 16:50:00,0,0,0,0,0.0,0,0.0,
2010-10-09 17:00:00,0,0,0,0,0.0,0,0.0,
2010-10-09 17:10:00,0,0,0,0,0.0,0,0.0,
2010-10-09 17:20:00,0,0,0,0,0.0,0,0.0,
2010-10-09 17:30:00,0,0,0,0,0.0,0,0.0,
2010-10-09 17:40:00,0,0,0,0,0.0,0,0.0,
2010-10-09 17:50:00,0,0,0,0,0.0,0,0.0,
2010-10-09 18:00:00,0,0,0,0,0.0,0,0.0,
2010-10-09 18:10:00,0,0,0,0,0.0,0,0.0,
2010-10-09 18:20:00,0,0,0,0,0.0,0,0.0,
2010-10-09 18:30:00,0,0,0,0,0.0,0,0.0,
2010-10-09 18:40:00,0,0,0,0,0.0,0,0.0,
2010-10-09 18:50:00,0,0,0,0,0.0,0,0.0,
2010-10-09 19:00:00,0,0,0,0,0.0,0,0.0,
2010-10-09 19:10:00,0,0,0,0,0.0,0,0.0,
2010-10-09 19:20:00,0,0,0,0,0.0,0,0.0,
2010-10-09 19:30:00,0,0,0,0,0.0,0,0.0,
2010-10-09 19:40:00,0,0,0,0,0.0,0,0.0,
2010-10-09 19:50:00,0,0,0,0,0.0,0,0.0,
2010-10-09 20:00:00,0,0,0,0,0.0,0,0.0,
2010-10-09 20:10:00,0,0,0,0,0.0,0,0.0,
2010-10-09 20:20:00,0,0,0,0,0.0,0,0.0,
2010-10-09 20:30:00,0,0,0,0,0.0,0,0.0,
2010-10-09 20:40:00,0,0,0,0,0.0,0,0.0,
2010-10-09 20:50:00,0,0,0,0,0.0,0,0.0,
2010-10-09 21:00:00,0,0,0,0,0.0,0,0.0,
2010-10-09 21:10:00,0,0,0,0,0.0,0,0.0,
2010-10-09 21:20:00,0,0,0,0,0.0,0,0.0,
2010-10-09 21:30:00,0,0,0,0,0.0,0,0.0,
2010-10-09 21:40:00,0,0,0,0,0.0,0,0.0,
2010-10-09 21:50:00,0,0,0,0,0.0,0,0.0,
2010-10-09 22:00:00,0,0,0,0,0.0,0,0.0,
2010-10-09 22:10:00,0,0,0,0,0.0,0,0.0,
2010-10-09 22:20:00,0,0,0,0,0.0,0,0.0,
2010-10-09 22:30:00,0,0,0,0,0.0,0,0.0,
2010-10-09 22:40:00,0,0,0,0,0.0,0,0.0,
2010-10-09 22:50:00,0,0,0,0,0.0,0,0.0,
2010-10-09 23:00:00,0,0,0,0,0.0,0,0.0,
2010-10-09 23:10:00,0,0,0,0,0.0,0,0.0,
2010-10-09 23:20:00,0,0,0,0,0.0,0,0.0,
2010-10-09 23:30:00,0,0,0,0,0.0,0,0.0,
2010-10-09 23:40:00,0,0,0,0,0.0,0,0.0,
2010-10-09 23:50:00,0,0,0,0,0.0,0,0.0,
2010-10-10 00:00:00,0,0,0,0,0.0,0,0.0,
2010-10-10 00:10:00,0,0,0,0,0.0,0,0.0,
2010-10-10 00:20:00,0,0,0,0,0.0,0,0.0,
2010-10-10 00:30:00,0,0,0,0,0.0,0,0.0,
2010-10-10 00:40:00,0,0,0,0,0.0,0,0.0,
2010-10-10 00:50:00,0,0,0,0,0.0,0,0.0,
2010-10-10 01:00:00,0,0,0,0,0.0,0,0.0,
2010-10-10 01:10:00,0,0,0,0,0.0,0,0.0,
2010-10-10 01:20:00,0,0,0,0,0.0,0,0.0,
2010-10-10 01:30:00,0,0,0,0,0.0,0,0.0,
2010-10-10 01:40:00,0,0,0,0,0.0,0,0.0,
2010-10-10 01:50:00,0,0,0,0,0.0,0,0.0,
2010-10-10 02:00:00,0,0,0,0,0.0,0,0.0,
2010-10-10 02:10:00,0,0,0,0,0.0,0,0.0,
2010-10-10 02:20:00,0,0,0,0,0.0,0,0.0,
2010-10-10 02:30:00,0,0,0,0,0.0,0,0.0,
2010-10-10 02:40:00,0,0,0,0,0.0,0,0.0,
2010-10-10 02:50:00,0,0,0,0,0.0,0,0.0,
2010-10-10 03:00:00,0,0,0,0,0.0,0,0.0,
2010-10-10 03:10:00,0,0,0,0,0.0,0,0.0,
2010-10-10 03:20:00,0,0,0,0,0.0,0,0.0,
2010-10-10 03:30:00,0,0,0,0,0.0,0,0.0,
2010-10-10 03:40:00,0,0,0,0,0.0,0,0.0,
2010-10-10 03:50:00,0,0,0,0,0.0,0,0.0,
2010-10-10 04:00:00,0,0,0,0,0.0,0,0.0,
2010-10-10 04:10:00,0,0,0,0,0.0,0,0.0,
2010-10-10 04:20:00,0,0,0,0,0.0,0,0.0,
2010-10-10 04:30:00,0,0,0,0,0.0,0,0.0,
2010-10-10 04:40:00,0,0,0,0,0.0,0,0.0,
2010-10-10 04:50:00,0,0,0,0,0.0,0,0.0,
2010-10-10 05:00:00,0,0,0,0,0.0,0,0.0,
2010-10-10 05:10:00,0,0,0,0,0.0,0,0.0,
2010-10-10 05:20:00,0,0,0,0,0.0,0,0.0,
2010-10-10 05:30:00,0,0,0,0,0.0,0,0.0,
2010-10-10 05:40:00,0,0,0,0,0.0,0,0.0,
2010-10-10 05:50:00,0,0,0,0,0.0,0,0.0,
2010-10-10 06:00:00,0,0,0,0,0.0,0,0.0,
2010-10-10 06:10:00,0,0,0,0,0.0,0,0.0,
2010-10-10 06:20:00,0,0,0,0,0.0,0,0.0,
2010-10-10 06:30:00,0,0,0,0,0.0,0,0.0,
2010-10-10 06:40:00,0,0,0,0,0.0,0,0.0,
2010-10-10 06:50:00,0,0,0,0,0.0,0,0.0,
2010-10-10 07:00:00,0,0,0,0,0.0,0,0.0,
2010-10-10 07:10:00,0,0,0,0,0.0,0,0.0,
2010-10-10 07:20:00,0,0,0,0,0.0,0,0.0,
2010-10-10 07:30:00,0,0,0,0,0.0,0,0.0,
2010-10-10 07:40:00,0,0,0,0,0.0,0,0.0,
2010-10-10 07:50:00,0,0,0,0,0.0,0,0.0,
2010-10-10 08:00:00,0,0,0,0,0.0,0,0.0,
2010-10-10 08:10:00,0,0,0,0,0.0,0,0.0,
2010-10-10 08:20:00,0,0,0,0,0.0,0,0.0,
2010-10-10 08:30:00,0,0,0,0,0.0,0,0.0,
2010-10-10 08:40:00,0,0,0,0,0.0,0,0.0,
2010-10-10 08:50:00,0,0,0,0,0.0,0,0.0,
2010-10-10 09:00:00,0,0,0,0,0.0,0,0.0,
2010-10-10 09:10:00,0,0,0,0,0.0,0,0.0,
2010-10-10 09:20:00,0,0,0,0,0.0,0,0.0,
2010-10-10 09:30:00,0,0,0,0,0.0,0,0.0,
2010-10-10 09:40:00,0,0,0,0,0.0,0,0.0,
2010-10-10 09:50:00,0,0,0,0,0.0,0,0.0,
2010-10-10 10:00:00,0,0,0,0,0.0,0,0.0,
2010-10-10 10:10:00,0,0,0,0,0.0,0,0.0,
2010-10-10 10:20:00,0,0,0,0,0.0,0,0.0,
2010-10-10 10:30:00,0,0,0,0,0.0,0,0.0,
2010-10-10 10:40:00,0,0,0,0,0.0,0,0.0,
2010-10-10 10:50:00,0,0,0,0,0.0,0,0.0,
2010-10-10 11:00:00,0,0,0,0,0.0,0,0.0,
2010-10-10 11:10:00,0,0,0,0,0.0,0,0.0,
2010-10-10 11:20:00,0,0,0,0,0.0,0,0.0,
2010-10-10 11:30:00,0,0,0,0,0.0,0,0.0,
2010-10-10 11:40:00,0,0,0,0,0.0,0,0.0,
2010-10-10 11:50:00,0,0,0,0,0.0,0,0.0,
2010-10-10 12:00:00,0,0,0,0,0.0,0,0.0,
2010-10-10 12:10:00,0,0,0,0,0.0,0,0.0,
2010-10-10 12:20:00,0,0,0,0,0.0,0,0.0,
2010-10-10 12:30:00,0,0,0,0,0.0,0,0.0,
2010-10-10 12:40:00,0,0,0,0,0.0,0,0.0,
2010-10-10 12:50:00,0,0,0,0,0.0,0,0.0,
2010-10-10 13:00:00,0,0,0,0,0.0,0,0.0,
2010-10-10 13:10:00,0,0,0,0,0.0,0,0.0,
2010-10-10 13:20:00,0,0,0,0,0.0,0,0.0,
2010-10-10 13:30:00,0,0,0,0,0.0,0,0.0,
2010-10-10 13:40:00,0,0,0,0,0.0,0,0.0,
2010-10-10 13:50:00,0,0,0,0,0.0,0,0.0,
2010-10-10 14:00:00,0,0,0,0,0.0,0,0.0,
2010-10-10 14:10:00,0,0,0,0,0.0,0,0.0,
2010-10-10 14:20:00,0,0,0,0,0.0,0,0.0,
2010-10-10 14:30:00,0,0,0,0,0.0,0,0.0,
2010-10-10 14:40:00,0,0,0,0,0.0,0,0.0,
2010-10-10 14:50:00,0,0,0,0,0.0,0,0.0,
2010-10-10 15:00:00,0,0,0,0,0.0,0,0.0,
2010-10-10 15:10:00,0,0,0,0,0.0,0,0.0,
2010-10-10 15:20:00,0,0,0,0,0.0,0,0.0,
2010-10-10 15:30:00,0,0,0,0,0.0,0,0.0,
2010-10-10 15:40:00,0,0,0,0,0.0,0,0.0,
2010-10-10 15:50:00,0,0,0,0,0.0,0,0.0,
2010-10-10 16:00:00,0,0,0,0,0.0,0,0.0,
2010-10-10 16:10:00,0,0,0,0,0.0,0,0.0,
2010-10-10 16:20:00,0,0,0,0,0.0,0,0.0,
2010-10-10 16:30:00,0,0,0,0,0.0,0,0.0,
2010-10-10 16:40:00,0,0,0,0,0.0,0,0.0,
2010-10-10 16:50:00,0,0,0,0,0.0,0,0.0,
2010-10-10 17:00:00,0,0,0,0,0.0,0,0.0,
2010-10-10 17:10:00,0,0,0,0,0.0,0,0.0,
2010-10-10 17:20:00,0,0,0,0,0.0,0,0.0,
2010-10-10 17:30:00,0,0,0,0,0.0,0,0.0,
2010-10-10 17:40:00,0,0,0,0,0.0,0,0.0,
2010-10-10 17:50:00,0,0,0,0,0.0,0,0.0,
2010-10-10 18:00:00,0,0,0,0,0.0,0,0.0,
2010-10-10 18:10:00,0,0,0,0,0.0,0,0.0,
2010-10-10 18:20:00,0,0,0,0,0.0,0,0.0,
2010-10-10 18:30:00,0,0,0,0,0.0,0,0.0,
2010-10-10 18:40:00,0,0,0,0,0.0,0,0.0,
2010-10-10 18:50:00,0,0,0,0,0.0,0,0.0,
2010-10-10 19:00:00,0,0,0,0,0.0,0,0.0,
2010-10-10 19:10:00,0,0,0,0,0.0,0,0.0,
2010-10-10 19:20:00,0,0,0,0,0.0,0,0.0,
2010-10-10 19:30:00,0,0,0,0,0.0,0,0.0,
2010-10-10 19:40:00,0,0,0,0,0.0,0,0.0,
2010-10-10 19:50:00,0,0,0,0,0.0,0,0.0,
2010-10-10 20:00:00,0,0,0,0,0.0,0,0.0,
2010-10-10 20:10:00,0,0,0,0,0.0,0,0.0,
2010-10-10 20:20:00,0,0,0,0,0.0,0,0.0,
2010-10-10 20:30:00,0,0,0,0,0.0,0,0.0,
2010-10-10 20:40:00,0,0,0,0,0.0,0,0.0,
2010-10-10 20:50:00,0,0,0,0,0.0,0,0.0,
2010-10-10 21:00:00,0,0,0,0,0.0,0,0.0,
2010-10-10 21:10:00,0,0,0,0,0.0,0,0.0,
2010-10-10 21:20:00,0,0,0,0,0.0,0,0.0,
2010-10-10 21:30:00,0,0,0,0,0.0,0,0.0,
2010-10-10 21:40:00,0,0,0,0,0.0,0,0.0,
2010-10-10 21:50:00,0,0,0,0,0.0,0,0.0,
2010-10-10 22:00:00,0,0,0,0,0.0,0,0.0,
2010-10-10 22:10:00,0,0,0,0,0.0,0,0.0,
2010-10-10 22:20:00,0,0,0,0,0.0,0,0.0,
2010-10-10 22:30:00,0,0,0,0,0.0,0,0.0,
2010-10-10 22:40:00,0,0,0,0,0.0,0,0.0,
2010-10-10 22:50:00,0,0,0,0,0.0,0,0.0,
2010-10-10 23:00:00,0,0,0,0,0.0,0,0.0,
2010-10-10 23:10:00,0,0,0,0,0.0,0,0.0,
2010-10-10 23:20:00,0,0,0,0,0.0,0,0.0,
2010-10-10 23:30:00,0,0,0,0,0.0,0,0.0,
2010-10-10 23:40:00,0,0,0,0,0.0,0,0.0,
2010-10-10 23:50:00,0,0,0,0,0.0,0,0.0,
2010-10-11 00:00:00,0,0,0,0,0.0,0,0.0,
2010-10-11 00:10:00,0,0,0,0,0.0,0,0.0,
2010-10-11 00:20:00,0,0,0,0,0.0,0,0.0,
2010-10-11 00:30:00,0,0,0,0,0.0,0,0.0,
2010-10-11 00:40:00,0,0,0,0,0.0,0,0.0,
2010-10-11 00:50:00,0,0,0,0,0.0,0,0.0,
2010-10-11 01:00:00,0,0,0,0,0.0,0,0.0,
2010-10-11 01:10:00,0,0,0,0,0.0,0,0.0,
2010-10-11 01:20:00,0,0,0,0,0.0,0,0.0,
2010-10-11 01:30:00,0,0,0,0,0.0,0,0.0,
2010-10-11 01:40:00,0,0,0,0,0.0,0,0.0,
2010-10-11 01:50:00,0,0,0,0,0.0,0,0.0,
2010-10-11 02:00:00,0,0,0,0,0.0,0,0.0,
2010-10-11 02:10:00,0,0,0,0,0.0,0,0.0,
2010-10-11 02:20:00,0,0,0,0,0.0,0,0.0,
2010-10-11 02:30:00,0,0,0,0,0.0,0,0.0,
2010-10-11 02:40:00,0,0,0,0,0.0,0,0.0,
2010-10-11 02:50:00,0,0,0,0,0.0,0,0.0,
2010-10-11 03:00:00,0,0,0,0,0.0,0,0.0,
2010-10-11 03:10:00,0,0,0,0,0.0,0,0.0,
2010-10-11 03:20:00,0,0,0,0,0.0,0,0.0,
2010-10-11 03:30:00,0,0,0,0,0.0,0,0.0,
2010-10-11 03:40:00,0,0,0,0,0.0,0,0.0,
2010-10-11 03:50:00,0,0,0,0,0.0,0,0.0,
2010-10-11 04:00:00,0,0,0,0,0.0,0,0.0,
2010-10-11 04:10:00,0,0,0,0,0.0,0,0.0,
2010-10-11 04:20:00,0,0,0,0,0.0,0,0.0,
2010-10-11 04:30:00,0,0,0,0,0.0,0,0.0,
2010-10-11 04:40:00,0,0,0,0,0.0,0,0.0,
2010-10-11 04:50:00,0,0,0,0,0.0,0,0.0,
2010-10-11 05:00:00,0,0,0,0,0.0,0,0.0,
2010-10-11 05:10:00,0,0,0,0,0.0,0,0.0,
2010-10-11 05:20:00,0,0,0,0,0.0,0,0.0,
2010-10-11 05:30:00,0,0,0,0,0.0,0,0.0,
2010-10-11 05:40:00,0,0,0,0,0.0,0,0.0,
2010-10-11 05:50:00,0,0,0,0,0.0,0,0.0,
2010-10-11 06:00:00,0,0,0,0,0.0,0,0.0,
2010-10-11 06:10:00,0,0,0,0,0.0,0,0.0,
2010-10-11 06:20:00,0,0,0,0,0.0,0,0.0,
2010-10-11 06:30:00,0,0,0,0,0.0,0,0.0,
2010-10-11 06:40:00,0,0,0,0,0.0,0,0.0,
2010-10-11 06:50:00,0,0,0,0,0.0,0,0.0,
2010-10-11 07:00:00,0,0,0,0,0.0,0,0.0,
2010-10-11 07:10:00,0,0,0,0,0.0,0,0.0,
2010-10-11 07:20:00,0,0,0,0,0.0,0,0.0,
2010-10-11 07:30:00,0,0,0,0,0.0,0,0.0,
2010-10-11 07:40:00,0,0,0,0,0.0,0,0.0,
2010-10-11 07:50:00,0,0,0,0,0.0,0,0.0,
2010-10-11 08:00:00,0,0,0,0,0.0,0,0.0,
2010-10-11 08:10:00,0,0,0,0,0.0,0,0.0,
2010-10-11 08:20:00,0,0,0,0,0.0,0,0.0,
2010-10-11 08:30:00,0,0,0,0,0.0,0,0.0,
2010-10-11 08:40:00,0,0,0,0,0.0,0,0.0,
2010-10-11 08:50:00,0,0,0,0,0.0,0,0.0,
2010-10-11 09:00:00,0,0,0,0,0.0,0,0.0,
2010-10-11 09:10:00,0,0,0,0,0.0,0,0.0,
2010-10-11 09:20:00,0,0,0,0,0.0,0,0.0,
2010-10-11 09:30:00,27960506301,12519,47485,43396,87972.21119999987,378897,129981896.0,inf
2010-10-11 09:40:00,22191516144,9936,48998,27762,69796.88900000008,165571,104287562.0,-0.23143154421597195
2010-10-11 09:50:00,27357475971,12249,73870,36835,85903.51539999942,381907,129913835.0,0.20763531390896828
2010-10-11 10:00:00,23678990958,11780,4926,34405,74409.7101999996,235934,118327005.0,-0.1436383057196796
2010-10-11 10:10:00,17387374515,8650,12615,23717,54604.75909999978,180675,87785217.0,-0.30946540480771834
2010-10-11 10:20:00,19377374604,9640,23815,26822,60848.06790000018,243567,98808322.0,0.10825902512458548
2010-10-11 10:30:00,18271818999,9090,31644,29608,57378.964199999726,173668,94094008.0,-0.058702308276266234
2010-10-11 10:40:00,26633839575,13250,60173,39417,83602.7312999998,214141,138556717.0,0.37639843180523413
2010-10-11 10:50:00,13769192535,6850,36887,20829,43258.64330000016,131584,72209529.0,-0.6588791321113698
2010-10-11 11:00:00,20623637286,11286,4273,32625,64840.225799999804,177204,113319925.0,0.4047291207814411
2010-10-11 11:10:00,12904849062,7062,9249,22022,40562.76110000031,102703,71566922.0,-0.4690757478561007
2010-10-11 11:20:00,11738990424,6424,14256,17707,36871.725499999986,106720,65683307.0,-0.09540542070653815
2010-10-11 11:30:00,11417374248,6248,19728,16482,35854.98120000022,96087,64469282.0,-0.02796250771674681
2010-10-11 11:40:00,6673535652,3652,14644,9485,20975.904399999978,57835,37993885.0,-0.5361081335789524
2010-10-11 11:50:00,9186162027,5027,25495,15873,28878.931399999932,78692,52835373.0,0.31973794253368254
2010-10-11 12:00:00,13306869282,7944,2824,19087,41836.216900000036,169460,79741487.0,0.3706500854536393
2010-10-11 12:10:00,14874748140,8880,10680,22193,46782.56720000001,163628,89890193.0,0.11174824039468652
2010-10-11 12:20:00,8603232708,5136,9991,14444,27061.28440000006,64613,52373544.0,-0.5474065512942868
2010-10-11 12:30:00,10432424709,6228,18639,15053,32815.042899999964,87177,64158953.0,0.19278294874474325
2010-10-11 12:40:00,6050404311,3612,13498,8572,19036.51,46829,37478372.0,-0.5445283210110944
2010-10-11 12:50:00,8100707433,4836,21645,9340,25461.097999999973,72412,50533840.0,0.2907930044295371
2010-10-11 13:00:00,7819293279,5057,1318,8863,24562.908199999958,68305,50710663.0,-0.0359142103513349
2010-10-11 13:10:00,5809192179,3757,4033,8574,18253.42219999999,46854,37981874.0,-0.2968849280634511
2010-10-11 13:20:00,7879596312,5096,9569,12443,24747.380800000006,70794,51929343.0,0.3043670768946268
2010-10-11 13:30:00,8764040796,5668,15197,14119,27513.1296,94480,58213819.0,0.10594367358223394
2010-10-11 13:40:00,6110707344,3952,13817,9123,19183.363299999997,61911,40910823.0,-0.36061992211585575
2010-10-11 13:50:00,7397172048,4784,20154,10972,23220.522099999933,63361,49866372.0,0.19099305232529026
2010-10-11 14:00:00,11738990424,8176,2850,18332,36854.13609999989,107508,82063332.0,0.46193139291266117
2010-10-11 14:10:00,12482727831,8694,9172,19238,39201.20950000042,120612,87876438.0,0.06173974705586237
2010-10-11 14:20:00,20221617066,14084,26184,28672,63558.9839999999,184984,143487072.0,0.4832607557323216
2010-10-11 14:30:00,12764141985,8890,21651,19291,40152.6833999999,94414,91084391.0,-0.45927908411403323
2010-10-11 14:40:00,11799293457,8218,25784,16071,37117.3404,126674,84774471.0,-0.0786050158863474
2010-10-11 14:50:00,15276768360,10640,41330,23455,48033.452800000174,121934,110556455.0,0.25781344485175844
2010-10-11 15:00:00,11276667171,8415,2053,16796,35468.690000000104,87582,84372096.0,-0.303247366011578
2010-10-11 15:10:00,13889798601,10365,9593,20643,43667.82800000005,108319,104629943.0,0.20796129411484576
2010-10-11 15:20:00,21508081770,16050,26962,31728,67549.18019999968,284376,163227928.0,0.4362442985379097
2010-10-11 15:30:00,27900203268,20820,48301,34456,87558.51000000093,251871,213064556.0,0.25945132747004024
2010-10-11 15:40:00,25508182959,19035,56173,31054,80092.89559999986,241007,195998354.0,-0.08912009959876825
2010-10-11 15:50:00,49388184027,36855,134166,70937,155384.76539999823,517241,382037537.0,0.6627172423703608
2010-10-11 16:00:00,60303033,48,0,0,189.89,460,480000.0,-6.707214720223592
2010-10-11 16:10:00,0,0,0,0,0.0,0,0.0,-inf
2010-10-11 16:20:00,0,0,0,0,0.0,0,0.0,
2010-10-11 16:30:00,0,0,0,0,0.0,0,0.0,
2010-10-11 16:40:00,0,0,0,0,0.0,0,0.0,
2010-10-11 16:50:00,0,0,0,0,0.0,0,0.0,
2010-10-11 17:00:00,0,0,0,0,0.0,0,0.0,
2010-10-11 17:10:00,0,0,0,0,0.0,0,0.0,
2010-10-11 17:20:00,0,0,0,0,0.0,0,0.0,
2010-10-11 17:30:00,0,0,0,0,0.0,0,0.0,
2010-10-11 17:40:00,0,0,0,0,0.0,0,0.0,
2010-10-11 17:50:00,0,0,0,0,0.0,0,0.0,
2010-10-11 18:00:00,0,0,0,0,0.0,0,0.0,
2010-10-11 18:10:00,0,0,0,0,0.0,0,0.0,
2010-10-11 18:20:00,0,0,0,0,0.0,0,0.0,
2010-10-11 18:30:00,0,0,0,0,0.0,0,0.0,
2010-10-11 18:40:00,0,0,0,0,0.0,0,0.0,
2010-10-11 18:50:00,0,0,0,0,0.0,0,0.0,
2010-10-11 19:00:00,0,0,0,0,0.0,0,0.0,
2010-10-11 19:10:00,0,0,0,0,0.0,0,0.0,
2010-10-11 19:20:00,0,0,0,0,0.0,0,0.0,
2010-10-11 19:30:00,0,0,0,0,0.0,0,0.0,
2010-10-11 19:40:00,0,0,0,0,0.0,0,0.0,
2010-10-11 19:50:00,0,0,0,0,0.0,0,0.0,
2010-10-11 20:00:00,0,0,0,0,0.0,0,0.0,
2010-10-11 20:10:00,0,0,0,0,0.0,0,0.0,
2010-10-11 20:20:00,0,0,0,0,0.0,0,0.0,
2010-10-11 20:30:00,0,0,0,0,0.0,0,0.0,
2010-10-11 20:40:00,0,0,0,0,0.0,0,0.0,
2010-10-11 20:50:00,0,0,0,0,0.0,0,0.0,
2010-10-11 21:00:00,0,0,0,0,0.0,0,0.0,
2010-10-11 21:10:00,0,0,0,0,0.0,0,0.0,
2010-10-11 21:20:00,0,0,0,0,0.0,0,0.0,
2010-10-11 21:30:00,0,0,0,0,0.0,0,0.0,
2010-10-11 21:40:00,0,0,0,0,0.0,0,0.0,
2010-10-11 21:50:00,0,0,0,0,0.0,0,0.0,
2010-10-11 22:00:00,0,0,0,0,0.0,0,0.0,
2010-10-11 22:10:00,0,0,0,0,0.0,0,0.0,
2010-10-11 22:20:00,0,0,0,0,0.0,0,0.0,
2010-10-11 22:30:00,0,0,0,0,0.0,0,0.0,
2010-10-11 22:40:00,0,0,0,0,0.0,0,0.0,
2010-10-11 22:50:00,0,0,0,0,0.0,0,0.0,
2010-10-11 23:00:00,0,0,0,0,0.0,0,0.0,
2010-10-11 23:10:00,0,0,0,0,0.0,0,0.0,
2010-10-11 23:20:00,0,0,0,0,0.0,0,0.0,
2010-10-11 23:30:00,0,0,0,0,0.0,0,0.0,
2010-10-11 23:40:00,0,0,0,0,0.0,0,0.0,
2010-10-11 23:50:00,0,0,0,0,0.0,0,0.0,
2010-10-12 00:00:00,0,0,0,0,0.0,0,0.0,
2010-10-12 00:10:00,0,0,0,0,0.0,0,0.0,
2010-10-12 00:20:00,0,0,0,0,0.0,0,0.0,
2010-10-12 00:30:00,0,0,0,0,0.0,0,0.0,
2010-10-12 00:40:00,0,0,0,0,0.0,0,0.0,
2010-10-12 00:50:00,0,0,0,0,0.0,0,0.0,
2010-10-12 01:00:00,0,0,0,0,0.0,0,0.0,
2010-10-12 01:10:00,0,0,0,0,0.0,0,0.0,
2010-10-12 01:20:00,0,0,0,0,0.0,0,0.0,
2010-10-12 01:30:00,0,0,0,0,0.0,0,0.0,
2010-10-12 01:40:00,0,0,0,0,0.0,0,0.0,
2010-10-12 01:50:00,0,0,0,0,0.0,0,0.0,
2010-10-12 02:00:00,0,0,0,0,0.0,0,0.0,
2010-10-12 02:10:00,0,0,0,0,0.0,0,0.0,
2010-10-12 02:20:00,0,0,0,0,0.0,0,0.0,
2010-10-12 02:30:00,0,0,0,0,0.0,0,0.0,
2010-10-12 02:40:00,0,0,0,0,0.0,0,0.0,
2010-10-12 02:50:00,0,0,0,0,0.0,0,0.0,
2010-10-12 03:00:00,0,0,0,0,0.0,0,0.0,
2010-10-12 03:10:00,0,0,0,0,0.0,0,0.0,
2010-10-12 03:20:00,0,0,0,0,0.0,0,0.0,
2010-10-12 03:30:00,0,0,0,0,0.0,0,0.0,
2010-10-12 03:40:00,0,0,0,0,0.0,0,0.0,
2010-10-12 03:50:00,0,0,0,0,0.0,0,0.0,
2010-10-12 04:00:00,0,0,0,0,0.0,0,0.0,
2010-10-12 04:10:00,0,0,0,0,0.0,0,0.0,
2010-10-12 04:20:00,0,0,0,0,0.0,0,0.0,
2010-10-12 04:30:00,0,0,0,0,0.0,0,0.0,
2010-10-12 04:40:00,0,0,0,0,0.0,0,0.0,
2010-10-12 04:50:00,0,0,0,0,0.0,0,0.0,
2010-10-12 05:00:00,0,0,0,0,0.0,0,0.0,
2010-10-12 05:10:00,0,0,0,0,0.0,0,0.0,
2010-10-12 05:20:00,0,0,0,0,0.0,0,0.0,
2010-10-12 05:30:00,0,0,0,0,0.0,0,0.0,
2010-10-12 05:40:00,0,0,0,0,0.0,0,0.0,
2010-10-12 05:50:00,0,0,0,0,0.0,0,0.0,
2010-10-12 06:00:00,0,0,0,0,0.0,0,0.0,
2010-10-12 06:10:00,0,0,0,0,0.0,0,0.0,
2010-10-12 06:20:00,0,0,0,0,0.0,0,0.0,
2010-10-12 06:30:00,0,0,0,0,0.0,0,0.0,
2010-10-12 06:40:00,0,0,0,0,0.0,0,0.0,
2010-10-12 06:50:00,0,0,0,0,0.0,0,0.0,
2010-10-12 07:00:00,0,0,0,0,0.0,0,0.0,
2010-10-12 07:10:00,0,0,0,0,0.0,0,0.0,
2010-10-12 07:20:00,0,0,0,0,0.0,0,0.0,
2010-10-12 07:30:00,0,0,0,0,0.0,0,0.0,
2010-10-12 07:40:00,0,0,0,0,0.0,0,0.0,
2010-10-12 07:50:00,0,0,0,0,0.0,0,0.0,
2010-10-12 08:00:00,0,0,0,0,0.0,0,0.0,
2010-10-12 08:10:00,0,0,0,0,0.0,0,0.0,
2010-10-12 08:20:00,0,0,0,0,0.0,0,0.0,
