time,DATE,Hour,Min,Sec,PRICE,SIZE,daytime,log_return
2010-02-22 16:05:00,0,0,0,0,0.0,0,0.0,-inf
2010-02-22 16:10:00,0,0,0,0,0.0,0,0.0,
2010-02-22 16:15:00,0,0,0,0,0.0,0,0.0,
2010-02-22 16:20:00,0,0,0,0,0.0,0,0.0,
2010-02-22 16:25:00,0,0,0,0,0.0,0,0.0,
2010-02-22 16:30:00,0,0,0,0,0.0,0,0.0,
2010-02-22 16:35:00,0,0,0,0,0.0,0,0.0,
2010-02-22 16:40:00,0,0,0,0,0.0,0,0.0,
2010-02-22 16:45:00,0,0,0,0,0.0,0,0.0,
2010-02-22 16:50:00,0,0,0,0,0.0,0,0.0,
2010-02-22 16:55:00,0,0,0,0,0.0,0,0.0,
2010-02-22 17:00:00,0,0,0,0,0.0,0,0.0,
2010-02-22 17:05:00,0,0,0,0,0.0,0,0.0,
2010-02-22 17:10:00,0,0,0,0,0.0,0,0.0,
2010-02-22 17:15:00,0,0,0,0,0.0,0,0.0,
2010-02-22 17:20:00,0,0,0,0,0.0,0,0.0,
2010-02-22 17:25:00,0,0,0,0,0.0,0,0.0,
2010-02-22 17:30:00,0,0,0,0,0.0,0,0.0,
2010-02-22 17:35:00,0,0,0,0,0.0,0,0.0,
2010-02-22 17:40:00,0,0,0,0,0.0,0,0.0,
2010-02-22 17:45:00,0,0,0,0,0.0,0,0.0,
2010-02-22 17:50:00,0,0,0,0,0.0,0,0.0,
2010-02-22 17:55:00,0,0,0,0,0.0,0,0.0,
2010-02-22 18:00:00,0,0,0,0,0.0,0,0.0,
2010-02-22 18:05:00,0,0,0,0,0.0,0,0.0,
2010-02-22 18:10:00,0,0,0,0,0.0,0,0.0,
2010-02-22 18:15:00,0,0,0,0,0.0,0,0.0,
2010-02-22 18:20:00,0,0,0,0,0.0,0,0.0,
2010-02-22 18:25:00,0,0,0,0,0.0,0,0.0,
2010-02-22 18:30:00,0,0,0,0,0.0,0,0.0,
2010-02-22 18:35:00,0,0,0,0,0.0,0,0.0,
2010-02-22 18:40:00,0,0,0,0,0.0,0,0.0,
2010-02-22 18:45:00,0,0,0,0,0.0,0,0.0,
2010-02-22 18:50:00,0,0,0,0,0.0,0,0.0,
2010-02-22 18:55:00,0,0,0,0,0.0,0,0.0,
2010-02-22 19:00:00,0,0,0,0,0.0,0,0.0,
2010-02-22 19:05:00,0,0,0,0,0.0,0,0.0,
2010-02-22 19:10:00,0,0,0,0,0.0,0,0.0,
2010-02-22 19:15:00,0,0,0,0,0.0,0,0.0,
2010-02-22 19:20:00,0,0,0,0,0.0,0,0.0,
2010-02-22 19:25:00,0,0,0,0,0.0,0,0.0,
2010-02-22 19:30:00,0,0,0,0,0.0,0,0.0,
2010-02-22 19:35:00,0,0,0,0,0.0,0,0.0,
2010-02-22 19:40:00,0,0,0,0,0.0,0,0.0,
2010-02-22 19:45:00,0,0,0,0,0.0,0,0.0,
2010-02-22 19:50:00,0,0,0,0,0.0,0,0.0,
2010-02-22 19:55:00,0,0,0,0,0.0,0,0.0,
2010-02-22 20:00:00,0,0,0,0,0.0,0,0.0,
2010-02-22 20:05:00,0,0,0,0,0.0,0,0.0,
2010-02-22 20:10:00,0,0,0,0,0.0,0,0.0,
2010-02-22 20:15:00,0,0,0,0,0.0,0,0.0,
2010-02-22 20:20:00,0,0,0,0,0.0,0,0.0,
2010-02-22 20:25:00,0,0,0,0,0.0,0,0.0,
2010-02-22 20:30:00,0,0,0,0,0.0,0,0.0,
2010-02-22 20:35:00,0,0,0,0,0.0,0,0.0,
2010-02-22 20:40:00,0,0,0,0,0.0,0,0.0,
2010-02-22 20:45:00,0,0,0,0,0.0,0,0.0,
2010-02-22 20:50:00,0,0,0,0,0.0,0,0.0,
2010-02-22 20:55:00,0,0,0,0,0.0,0,0.0,
2010-02-22 21:00:00,0,0,0,0,0.0,0,0.0,
2010-02-22 21:05:00,0,0,0,0,0.0,0,0.0,
2010-02-22 21:10:00,0,0,0,0,0.0,0,0.0,
2010-02-22 21:15:00,0,0,0,0,0.0,0,0.0,
2010-02-22 21:20:00,0,0,0,0,0.0,0,0.0,
2010-02-22 21:25:00,0,0,0,0,0.0,0,0.0,
2010-02-22 21:30:00,0,0,0,0,0.0,0,0.0,
2010-02-22 21:35:00,0,0,0,0,0.0,0,0.0,
2010-02-22 21:40:00,0,0,0,0,0.0,0,0.0,
2010-02-22 21:45:00,0,0,0,0,0.0,0,0.0,
2010-02-22 21:50:00,0,0,0,0,0.0,0,0.0,
2010-02-22 21:55:00,0,0,0,0,0.0,0,0.0,
2010-02-22 22:00:00,0,0,0,0,0.0,0,0.0,
2010-02-22 22:05:00,0,0,0,0,0.0,0,0.0,
2010-02-22 22:10:00,0,0,0,0,0.0,0,0.0,
2010-02-22 22:15:00,0,0,0,0,0.0,0,0.0,
2010-02-22 22:20:00,0,0,0,0,0.0,0,0.0,
2010-02-22 22:25:00,0,0,0,0,0.0,0,0.0,
2010-02-22 22:30:00,0,0,0,0,0.0,0,0.0,
2010-02-22 22:35:00,0,0,0,0,0.0,0,0.0,
2010-02-22 22:40:00,0,0,0,0,0.0,0,0.0,
2010-02-22 22:45:00,0,0,0,0,0.0,0,0.0,
2010-02-22 22:50:00,0,0,0,0,0.0,0,0.0,
2010-02-22 22:55:00,0,0,0,0,0.0,0,0.0,
2010-02-22 23:00:00,0,0,0,0,0.0,0,0.0,
2010-02-22 23:05:00,0,0,0,0,0.0,0,0.0,
2010-02-22 23:10:00,0,0,0,0,0.0,0,0.0,
2010-02-22 23:15:00,0,0,0,0,0.0,0,0.0,
2010-02-22 23:20:00,0,0,0,0,0.0,0,0.0,
2010-02-22 23:25:00,0,0,0,0,0.0,0,0.0,
2010-02-22 23:30:00,0,0,0,0,0.0,0,0.0,
2010-02-22 23:35:00,0,0,0,0,0.0,0,0.0,
2010-02-22 23:40:00,0,0,0,0,0.0,0,0.0,
2010-02-22 23:45:00,0,0,0,0,0.0,0,0.0,
2010-02-22 23:50:00,0,0,0,0,0.0,0,0.0,
2010-02-22 23:55:00,0,0,0,0,0.0,0,0.0,
2010-02-23 00:00:00,0,0,0,0,0.0,0,0.0,
2010-02-23 00:05:00,0,0,0,0,0.0,0,0.0,
2010-02-23 00:10:00,0,0,0,0,0.0,0,0.0,
2010-02-23 00:15:00,0,0,0,0,0.0,0,0.0,
2010-02-23 00:20:00,0,0,0,0,0.0,0,0.0,
2010-02-23 00:25:00,0,0,0,0,0.0,0,0.0,
2010-02-23 00:30:00,0,0,0,0,0.0,0,0.0,
2010-02-23 00:35:00,0,0,0,0,0.0,0,0.0,
2010-02-23 00:40:00,0,0,0,0,0.0,0,0.0,
2010-02-23 00:45:00,0,0,0,0,0.0,0,0.0,
2010-02-23 00:50:00,0,0,0,0,0.0,0,0.0,
2010-02-23 00:55:00,0,0,0,0,0.0,0,0.0,
2010-02-23 01:00:00,0,0,0,0,0.0,0,0.0,
2010-02-23 01:05:00,0,0,0,0,0.0,0,0.0,
2010-02-23 01:10:00,0,0,0,0,0.0,0,0.0,
2010-02-23 01:15:00,0,0,0,0,0.0,0,0.0,
2010-02-23 01:20:00,0,0,0,0,0.0,0,0.0,
2010-02-23 01:25:00,0,0,0,0,0.0,0,0.0,
2010-02-23 01:30:00,0,0,0,0,0.0,0,0.0,
2010-02-23 01:35:00,0,0,0,0,0.0,0,0.0,
2010-02-23 01:40:00,0,0,0,0,0.0,0,0.0,
2010-02-23 01:45:00,0,0,0,0,0.0,0,0.0,
2010-02-23 01:50:00,0,0,0,0,0.0,0,0.0,
2010-02-23 01:55:00,0,0,0,0,0.0,0,0.0,
2010-02-23 02:00:00,0,0,0,0,0.0,0,0.0,
2010-02-23 02:05:00,0,0,0,0,0.0,0,0.0,
2010-02-23 02:10:00,0,0,0,0,0.0,0,0.0,
2010-02-23 02:15:00,0,0,0,0,0.0,0,0.0,
2010-02-23 02:20:00,0,0,0,0,0.0,0,0.0,
2010-02-23 02:25:00,0,0,0,0,0.0,0,0.0,
2010-02-23 02:30:00,0,0,0,0,0.0,0,0.0,
2010-02-23 02:35:00,0,0,0,0,0.0,0,0.0,
2010-02-23 02:40:00,0,0,0,0,0.0,0,0.0,
2010-02-23 02:45:00,0,0,0,0,0.0,0,0.0,
2010-02-23 02:50:00,0,0,0,0,0.0,0,0.0,
2010-02-23 02:55:00,0,0,0,0,0.0,0,0.0,
2010-02-23 03:00:00,0,0,0,0,0.0,0,0.0,
2010-02-23 03:05:00,0,0,0,0,0.0,0,0.0,
2010-02-23 03:10:00,0,0,0,0,0.0,0,0.0,
2010-02-23 03:15:00,0,0,0,0,0.0,0,0.0,
2010-02-23 03:20:00,0,0,0,0,0.0,0,0.0,
2010-02-23 03:25:00,0,0,0,0,0.0,0,0.0,
2010-02-23 03:30:00,0,0,0,0,0.0,0,0.0,
2010-02-23 03:35:00,0,0,0,0,0.0,0,0.0,
2010-02-23 03:40:00,0,0,0,0,0.0,0,0.0,
2010-02-23 03:45:00,0,0,0,0,0.0,0,0.0,
2010-02-23 03:50:00,0,0,0,0,0.0,0,0.0,
2010-02-23 03:55:00,0,0,0,0,0.0,0,0.0,
2010-02-23 04:00:00,0,0,0,0,0.0,0,0.0,
2010-02-23 04:05:00,0,0,0,0,0.0,0,0.0,
2010-02-23 04:10:00,0,0,0,0,0.0,0,0.0,
2010-02-23 04:15:00,0,0,0,0,0.0,0,0.0,
2010-02-23 04:20:00,0,0,0,0,0.0,0,0.0,
2010-02-23 04:25:00,0,0,0,0,0.0,0,0.0,
2010-02-23 04:30:00,0,0,0,0,0.0,0,0.0,
2010-02-23 04:35:00,0,0,0,0,0.0,0,0.0,
2010-02-23 04:40:00,0,0,0,0,0.0,0,0.0,
2010-02-23 04:45:00,0,0,0,0,0.0,0,0.0,
2010-02-23 04:50:00,0,0,0,0,0.0,0,0.0,
2010-02-23 04:55:00,0,0,0,0,0.0,0,0.0,
2010-02-23 05:00:00,0,0,0,0,0.0,0,0.0,
2010-02-23 05:05:00,0,0,0,0,0.0,0,0.0,
2010-02-23 05:10:00,0,0,0,0,0.0,0,0.0,
2010-02-23 05:15:00,0,0,0,0,0.0,0,0.0,
2010-02-23 05:20:00,0,0,0,0,0.0,0,0.0,
2010-02-23 05:25:00,0,0,0,0,0.0,0,0.0,
2010-02-23 05:30:00,0,0,0,0,0.0,0,0.0,
2010-02-23 05:35:00,0,0,0,0,0.0,0,0.0,
2010-02-23 05:40:00,0,0,0,0,0.0,0,0.0,
2010-02-23 05:45:00,0,0,0,0,0.0,0,0.0,
2010-02-23 05:50:00,0,0,0,0,0.0,0,0.0,
2010-02-23 05:55:00,0,0,0,0,0.0,0,0.0,
2010-02-23 06:00:00,0,0,0,0,0.0,0,0.0,
2010-02-23 06:05:00,0,0,0,0,0.0,0,0.0,
2010-02-23 06:10:00,0,0,0,0,0.0,0,0.0,
2010-02-23 06:15:00,0,0,0,0,0.0,0,0.0,
2010-02-23 06:20:00,0,0,0,0,0.0,0,0.0,
2010-02-23 06:25:00,0,0,0,0,0.0,0,0.0,
2010-02-23 06:30:00,0,0,0,0,0.0,0,0.0,
2010-02-23 06:35:00,0,0,0,0,0.0,0,0.0,
2010-02-23 06:40:00,0,0,0,0,0.0,0,0.0,
2010-02-23 06:45:00,0,0,0,0,0.0,0,0.0,
2010-02-23 06:50:00,0,0,0,0,0.0,0,0.0,
2010-02-23 06:55:00,0,0,0,0,0.0,0,0.0,
2010-02-23 07:00:00,0,0,0,0,0.0,0,0.0,
2010-02-23 07:05:00,0,0,0,0,0.0,0,0.0,
2010-02-23 07:10:00,0,0,0,0,0.0,0,0.0,
2010-02-23 07:15:00,0,0,0,0,0.0,0,0.0,
2010-02-23 07:20:00,0,0,0,0,0.0,0,0.0,
2010-02-23 07:25:00,0,0,0,0,0.0,0,0.0,
2010-02-23 07:30:00,0,0,0,0,0.0,0,0.0,
2010-02-23 07:35:00,0,0,0,0,0.0,0,0.0,
2010-02-23 07:40:00,0,0,0,0,0.0,0,0.0,
2010-02-23 07:45:00,0,0,0,0,0.0,0,0.0,
2010-02-23 07:50:00,0,0,0,0,0.0,0,0.0,
2010-02-23 07:55:00,0,0,0,0,0.0,0,0.0,
2010-02-23 08:00:00,0,0,0,0,0.0,0,0.0,
2010-02-23 08:05:00,0,0,0,0,0.0,0,0.0,
2010-02-23 08:10:00,0,0,0,0,0.0,0,0.0,
2010-02-23 08:15:00,0,0,0,0,0.0,0,0.0,
2010-02-23 08:20:00,0,0,0,0,0.0,0,0.0,
2010-02-23 08:25:00,0,0,0,0,0.0,0,0.0,
2010-02-23 08:30:00,0,0,0,0,0.0,0,0.0,
2010-02-23 08:35:00,0,0,0,0,0.0,0,0.0,
2010-02-23 08:40:00,0,0,0,0,0.0,0,0.0,
2010-02-23 08:45:00,0,0,0,0,0.0,0,0.0,
2010-02-23 08:50:00,0,0,0,0,0.0,0,0.0,
2010-02-23 08:55:00,0,0,0,0,0.0,0,0.0,
2010-02-23 09:00:00,0,0,0,0,0.0,0,0.0,
2010-02-23 09:05:00,0,0,0,0,0.0,0,0.0,
2010-02-23 09:10:00,0,0,0,0,0.0,0,0.0,
2010-02-23 09:15:00,0,0,0,0,0.0,0,0.0,
2010-02-23 09:20:00,0,0,0,0,0.0,0,0.0,
2010-02-23 09:25:00,0,0,0,0,0.0,0,0.0,
2010-02-23 09:30:00,7939588085,3555,12644,10668,22964.43639999998,155586,36825068.0,inf
2010-02-23 09:35:00,10572717298,4734,19551,14423,30519.101200000034,101216,49309523.0,0.2844059806586051
2010-02-23 09:40:00,11818931124,5292,24163,15558,34114.8055000001,92618,55351858.0,0.11137871250539907
2010-02-23 09:45:00,10934521312,4896,25403,13681,31699.5605,85537,51513981.0,-0.07342865251291411
2010-02-23 09:50:00,19758519209,8847,51171,29047,57184.079899999924,143997,93616147.0,0.5899727197862128
2010-02-23 09:55:00,16864087097,7551,47378,24376,48698.09949999995,136146,80272176.0,-0.16063553153361945
2010-02-23 10:00:00,31336247657,15590,2164,36701,89884.71360000022,354766,156153101.0,0.6128878845133032
2010-02-23 10:05:00,22632851098,11260,8159,32293,64764.88110000002,168159,113448193.0,-0.3277643910873125
2010-02-23 10:10:00,33084967058,16460,20226,54027,94302.63769999989,262094,166676627.0,0.37574566250379804
2010-02-23 10:15:00,25567483656,12720,20573,32370,72606.88380000003,223327,129289670.0,-0.26144942509858443
2010-02-23 10:20:00,21406737495,10650,22978,34907,60911.88950000048,177491,108832707.0,-0.17563134997156662
2010-02-23 10:25:00,12723441159,6330,16984,19233,36232.73019999992,121248,65017633.0,-0.5194655260397014
2010-02-23 10:30:00,13869153870,6900,21960,19057,39487.75380000007,134312,71215057.0,0.0860277339516361
2010-02-23 10:35:00,19155512519,9530,35130,25179,54497.47059999989,164961,98838179.0,0.3221636961250205
2010-02-23 10:40:00,18170601592,9040,38257,28409,51674.252999999844,154008,94254109.0,-0.053194639852600374
2010-02-23 10:45:00,50913864859,25330,120251,84151,144429.4554000014,499299,265409251.0,1.0278315406908178
2010-02-23 10:50:00,19738418986,9820,50823,31944,55911.04650000003,169555,103314244.0,-0.9490292179760045
2010-02-23 10:55:00,16381681745,8150,46316,25369,46399.40020000023,145485,86156969.0,-0.1864754400206849
2010-02-23 11:00:00,13487249633,7381,1077,19255,38217.774899999975,113525,73936955.0,-0.19398581351750632
2010-02-23 11:05:00,21688140617,11869,7567,34077,61248.916700000045,230814,119480777.0,0.4716454438307968
2010-02-23 11:10:00,17828897801,9757,10620,26082,50310.71380000006,143716,98658082.0,-0.19672811030104906
2010-02-23 11:15:00,11195824211,6127,9478,14166,31606.897799999915,82659,62231966.0,-0.46484267085443964
2010-02-23 11:20:00,13788752978,7546,14798,19005,38900.27730000025,105259,76958805.0,0.207625997551376
2010-02-23 11:25:00,9607906594,5258,12829,15156,27089.102099999895,83379,53878056.0,-0.361869868657996
2010-02-23 11:30:00,9989810831,5467,15960,18168,28188.609800000002,90904,56284168.0,0.03978647807421456
2010-02-23 11:35:00,8964699458,4906,16538,11738,25326.560499999996,110474,50725538.0,-0.10706432135994177
2010-02-23 11:40:00,3939643708,2156,8181,5131,11122.244399999987,33473,22383231.0,-0.82290656420102
2010-02-23 11:45:00,7818986747,4279,18361,13766,22078.355200000053,72460,44639866.0,0.6856506228915905
2010-02-23 11:50:00,9447104810,5170,24481,14118,26675.983099999998,85012,54162218.0,0.18916592536104307
2010-02-23 11:55:00,6130568015,3355,17519,7149,17294.033799999972,60083,35309049.0,-0.4334020762702028
2010-02-23 12:00:00,13507349856,8064,1675,21115,38027.770099999754,139862,80828615.0,0.7879551099617244
2010-02-23 12:05:00,9085300796,5424,2982,12740,25556.18769999995,72826,54550940.0,-0.39743721756511685
2010-02-23 12:10:00,6210968907,3708,3623,8589,17472.534999999956,53385,37450889.0,-0.3802492478530568
2010-02-23 12:15:00,5648162663,3372,4657,6636,15904.32040000005,54575,34192336.0,-0.09403942392839447
2010-02-23 12:20:00,12361637145,7380,13633,15588,34759.86720000001,110618,75178888.0,0.7818726843200319
2010-02-23 12:25:00,8180790761,4884,10911,10720,22980.60020000002,1019525,49941820.0,-0.41381308946325274
2010-02-23 12:30:00,5889365339,3516,9358,9383,16549.803600000025,53270,36105183.0,-0.3282761557601537
2010-02-23 12:35:00,5708463332,3408,10607,8298,16032.007400000019,55668,35148998.0,-0.03178704820397756
2010-02-23 12:40:00,6572772921,3924,13798,10622,18436.724100000058,72228,40630422.0,0.13975736402347985
2010-02-23 12:45:00,10633017967,6348,25002,19446,29792.394200000053,96471,65999646.0,0.479908582244509
2010-02-23 12:50:00,5788864224,3456,15116,6685,16246.832199999964,51338,36078285.0,-0.6063551845134728
2010-02-23 12:55:00,9869209493,5892,28223,12562,27704.54099999996,99905,61754862.0,0.533698386541754
2010-02-23 13:00:00,5768764001,3731,454,7742,16199.615300000007,48163,37363142.0,-0.5366088397326692
2010-02-23 13:05:00,6452171583,4173,2397,10452,18112.343500000014,81787,41980152.0,0.1116061721249926
2010-02-23 13:10:00,12823942274,8294,7533,17764,36078.80919999994,159378,83711064.0,0.6891120230473843
2010-02-23 13:15:00,8703396559,5629,7251,13602,24458.21659999996,136440,57028702.0,-0.3887394734891732
2010-02-23 13:20:00,5849164893,3783,6465,8062,16441.37700000003,48076,38484562.0,-0.39716507148147606
2010-02-23 13:25:00,12019933354,7774,16048,19970,33810.06720000007,105672,79364770.0,0.7209574590509376
2010-02-23 13:30:00,9447104810,6110,14990,12008,26577.043899999953,80251,62611008.0,-0.24071077239463057
2010-02-23 13:35:00,5949666008,3848,11067,8035,16710.5635,59319,39594735.0,-0.4640067675401501
2010-02-23 13:40:00,7999888754,5174,16750,13448,22448.377599999916,63067,53428448.0,0.2951772799555957
2010-02-23 13:45:00,11014922204,7124,25636,16227,30870.211900000006,94268,73819827.0,0.3185733584437502
2010-02-23 13:50:00,5386859764,3484,13946,7873,15111.92679999998,48172,36242473.0,-0.7143074164052665
2010-02-23 13:55:00,6834075820,4420,19443,10299,19155.374700000004,61254,46154599.0,0.23709905307872992
2010-02-23 14:00:00,11014922204,7672,999,16998,30837.260900000085,102900,76836898.0,0.47614038884511106
2010-02-23 14:05:00,5909465562,4116,2093,6372,16563.895600000033,51315,41375672.0,-0.6214983654405455
2010-02-23 14:10:00,10251113730,7140,6187,17770,28789.430499999977,82262,72036470.0,0.5527829604163595
2010-02-23 14:15:00,8301392099,5782,6992,13279,23333.99640000003,66437,58532479.0,-0.21009695313406657
2010-02-23 14:20:00,8401893214,5852,9296,13292,23594.49820000001,82289,59462892.0,0.011102187614221572
2010-02-23 14:25:00,9226002357,6426,12322,14074,25923.613999999918,79520,65506274.0,0.09414073304252524
2010-02-23 14:30:00,6693374259,4662,10502,10060,18792.795,52714,47680260.0,-0.321680739079054
2010-02-23 14:35:00,10492316406,7308,19306,14417,29505.03559999999,99209,75025017.0,0.45108739538551945
2010-02-23 14:40:00,8703396559,6062,18211,14358,24519.951099999973,73641,62455458.0,-0.18507383030791477
2010-02-23 14:45:00,6532572475,4550,15320,8946,18391.56530000001,57736,47040946.0,-0.28759496487028935
2010-02-23 14:50:00,10170712838,7084,26483,15389,28696.861799999962,88392,73503689.0,0.444895619933888
2010-02-23 14:55:00,9406904364,6552,26661,13824,26563.78340000008,80127,68199924.0,-0.07723901008650326
2010-02-23 15:00:00,8643095890,6450,1026,11258,24390.618100000036,72889,64613858.0,-0.08535020749259908
2010-02-23 15:05:00,9467205033,7065,3321,13891,26690.221100000057,86750,70995991.0,0.09009869312347954
2010-02-23 15:10:00,10512416629,7845,6123,18416,29645.18109999998,104091,79080716.0,0.10500233871302841
2010-02-23 15:15:00,13366648295,9975,11431,20260,37785.72150000006,107310,100913360.0,0.24263170707265028
2010-02-23 15:20:00,7577784071,5655,8158,12076,21422.363800000025,61442,57377876.0,-0.56749587942975
2010-02-23 15:25:00,9748608155,7275,13255,14408,27568.383099999966,83745,74089908.0,0.2522341624961873
2010-02-23 15:30:00,14693263013,10965,23572,23267,41517.91609999988,126766,112030467.0,0.4094554710925697
2010-02-23 15:35:00,13627951194,10170,24935,19176,38511.53580000004,121359,104212676.0,-0.07516721974619012
2010-02-23 15:40:00,15798775278,11790,32819,21737,44612.22979999969,129025,121203637.0,0.14705020461732649
2010-02-23 15:45:00,21587639502,16110,50731,30564,60980.02080000013,205982,166203664.0,0.31253825045605027
2010-02-23 15:50:00,22250946861,16605,57415,29195,62832.10170000011,235483,171820695.0,0.029919833780837977
2010-02-23 15:55:00,27316203057,20385,77988,37966,77053.82239999968,322751,211686766.0,0.20403805344386736
2010-02-23 16:00:00,40200446,32,0,0,113.32,2900,320000.0,-6.5220437739000205
2010-02-23 16:05:00,0,0,0,0,0.0,0,0.0,-inf
2010-02-23 16:10:00,0,0,0,0,0.0,0,0.0,
2010-02-23 16:15:00,0,0,0,0,0.0,0,0.0,
2010-02-23 16:20:00,0,0,0,0,0.0,0,0.0,
2010-02-23 16:25:00,0,0,0,0,0.0,0,0.0,
2010-02-23 16:30:00,0,0,0,0,0.0,0,0.0,
2010-02-23 16:35:00,0,0,0,0,0.0,0,0.0,
2010-02-23 16:40:00,0,0,0,0,0.0,0,0.0,
2010-02-23 16:45:00,0,0,0,0,0.0,0,0.0,
2010-02-23 16:50:00,0,0,0,0,0.0,0,0.0,
2010-02-23 16:55:00,0,0,0,0,0.0,0,0.0,
2010-02-23 17:00:00,0,0,0,0,0.0,0,0.0,
2010-02-23 17:05:00,0,0,0,0,0.0,0,0.0,
2010-02-23 17:10:00,0,0,0,0,0.0,0,0.0,
2010-02-23 17:15:00,0,0,0,0,0.0,0,0.0,
2010-02-23 17:20:00,0,0,0,0,0.0,0,0.0,
2010-02-23 17:25:00,0,0,0,0,0.0,0,0.0,
2010-02-23 17:30:00,0,0,0,0,0.0,0,0.0,
2010-02-23 17:35:00,0,0,0,0,0.0,0,0.0,
2010-02-23 17:40:00,0,0,0,0,0.0,0,0.0,
2010-02-23 17:45:00,0,0,0,0,0.0,0,0.0,
2010-02-23 17:50:00,0,0,0,0,0.0,0,0.0,
2010-02-23 17:55:00,0,0,0,0,0.0,0,0.0,
2010-02-23 18:00:00,0,0,0,0,0.0,0,0.0,
2010-02-23 18:05:00,0,0,0,0,0.0,0,0.0,
2010-02-23 18:10:00,0,0,0,0,0.0,0,0.0,
2010-02-23 18:15:00,0,0,0,0,0.0,0,0.0,
2010-02-23 18:20:00,0,0,0,0,0.0,0,0.0,
2010-02-23 18:25:00,0,0,0,0,0.0,0,0.0,
2010-02-23 18:30:00,0,0,0,0,0.0,0,0.0,
2010-02-23 18:35:00,0,0,0,0,0.0,0,0.0,
2010-02-23 18:40:00,0,0,0,0,0.0,0,0.0,
2010-02-23 18:45:00,0,0,0,0,0.0,0,0.0,
2010-02-23 18:50:00,0,0,0,0,0.0,0,0.0,
2010-02-23 18:55:00,0,0,0,0,0.0,0,0.0,
2010-02-23 19:00:00,0,0,0,0,0.0,0,0.0,
2010-02-23 19:05:00,0,0,0,0,0.0,0,0.0,
2010-02-23 19:10:00,0,0,0,0,0.0,0,0.0,
2010-02-23 19:15:00,0,0,0,0,0.0,0,0.0,
2010-02-23 19:20:00,0,0,0,0,0.0,0,0.0,
2010-02-23 19:25:00,0,0,0,0,0.0,0,0.0,
2010-02-23 19:30:00,0,0,0,0,0.0,0,0.0,
2010-02-23 19:35:00,0,0,0,0,0.0,0,0.0,
2010-02-23 19:40:00,0,0,0,0,0.0,0,0.0,
2010-02-23 19:45:00,0,0,0,0,0.0,0,0.0,
2010-02-23 19:50:00,0,0,0,0,0.0,0,0.0,
2010-02-23 19:55:00,0,0,0,0,0.0,0,0.0,
2010-02-23 20:00:00,0,0,0,0,0.0,0,0.0,
2010-02-23 20:05:00,0,0,0,0,0.0,0,0.0,
2010-02-23 20:10:00,0,0,0,0,0.0,0,0.0,
2010-02-23 20:15:00,0,0,0,0,0.0,0,0.0,
2010-02-23 20:20:00,0,0,0,0,0.0,0,0.0,
2010-02-23 20:25:00,0,0,0,0,0.0,0,0.0,
2010-02-23 20:30:00,0,0,0,0,0.0,0,0.0,
2010-02-23 20:35:00,0,0,0,0,0.0,0,0.0,
2010-02-23 20:40:00,0,0,0,0,0.0,0,0.0,
2010-02-23 20:45:00,0,0,0,0,0.0,0,0.0,
2010-02-23 20:50:00,0,0,0,0,0.0,0,0.0,
2010-02-23 20:55:00,0,0,0,0,0.0,0,0.0,
2010-02-23 21:00:00,0,0,0,0,0.0,0,0.0,
2010-02-23 21:05:00,0,0,0,0,0.0,0,0.0,
2010-02-23 21:10:00,0,0,0,0,0.0,0,0.0,
2010-02-23 21:15:00,0,0,0,0,0.0,0,0.0,
2010-02-23 21:20:00,0,0,0,0,0.0,0,0.0,
2010-02-23 21:25:00,0,0,0,0,0.0,0,0.0,
2010-02-23 21:30:00,0,0,0,0,0.0,0,0.0,
2010-02-23 21:35:00,0,0,0,0,0.0,0,0.0,
2010-02-23 21:40:00,0,0,0,0,0.0,0,0.0,
2010-02-23 21:45:00,0,0,0,0,0.0,0,0.0,
2010-02-23 21:50:00,0,0,0,0,0.0,0,0.0,
2010-02-23 21:55:00,0,0,0,0,0.0,0,0.0,
2010-02-23 22:00:00,0,0,0,0,0.0,0,0.0,
2010-02-23 22:05:00,0,0,0,0,0.0,0,0.0,
2010-02-23 22:10:00,0,0,0,0,0.0,0,0.0,
2010-02-23 22:15:00,0,0,0,0,0.0,0,0.0,
2010-02-23 22:20:00,0,0,0,0,0.0,0,0.0,
2010-02-23 22:25:00,0,0,0,0,0.0,0,0.0,
2010-02-23 22:30:00,0,0,0,0,0.0,0,0.0,
2010-02-23 22:35:00,0,0,0,0,0.0,0,0.0,
2010-02-23 22:40:00,0,0,0,0,0.0,0,0.0,
2010-02-23 22:45:00,0,0,0,0,0.0,0,0.0,
2010-02-23 22:50:00,0,0,0,0,0.0,0,0.0,
2010-02-23 22:55:00,0,0,0,0,0.0,0,0.0,
2010-02-23 23:00:00,0,0,0,0,0.0,0,0.0,
2010-02-23 23:05:00,0,0,0,0,0.0,0,0.0,
2010-02-23 23:10:00,0,0,0,0,0.0,0,0.0,
2010-02-23 23:15:00,0,0,0,0,0.0,0,0.0,
2010-02-23 23:20:00,0,0,0,0,0.0,0,0.0,
2010-02-23 23:25:00,0,0,0,0,0.0,0,0.0,
2010-02-23 23:30:00,0,0,0,0,0.0,0,0.0,
2010-02-23 23:35:00,0,0,0,0,0.0,0,0.0,
2010-02-23 23:40:00,0,0,0,0,0.0,0,0.0,
2010-02-23 23:45:00,0,0,0,0,0.0,0,0.0,
2010-02-23 23:50:00,0,0,0,0,0.0,0,0.0,
2010-02-23 23:55:00,0,0,0,0,0.0,0,0.0,
2010-02-24 00:00:00,0,0,0,0,0.0,0,0.0,
